IDCIM10	LIB	IDCHAP	CODE1	NIVEAU	CODE2	LOGIN	STATUT	INTERDIT	FREQ
13760	Lésion traumatique non précisée du tronc, niveau non précisé	0	T099	1			0	0	12
13761	Fracture du membre supérieur, niveau non précisé	0	T10	1		1	0	0	3
13762	Fracture fermée du membre supérieur, niveau non précisé	0	T10+0	1			0	0	78
13763	Fracture ouverte du membre supérieur, niveau non précisé	0	T10+1	1			0	0	14
13765	Lésion traumatique superficielle du membre supérieur, niveau non précisé	0	T110	1			0	0	33
13766	Plaie ouverte du membre supérieur, niveau non précisé	0	T111	1			0	0	63
13767	Luxation, entorse et foulure d'une articulation et d'un ligament non précisés du membre supérieur, niveau non précisé	0	T112	1			0	0	2
13768	Lésion traumatique d'un nerf non précisé du membre supérieur, niveau non précisé	0	T113	1			0	0	7
13769	Lésion traumatique d'un vaisseau sanguin non précisé du membre supérieur, niveau non précisé	0	T114	1			0	0	1
13771	Amputation traumatique du membre supérieur, niveau non précisé	0	T116	1			0	0	2
13772	Autres lésions traumatiques précisées du membre supérieur, niveau non précisé	0	T118	1			0	0	4
13773	Lésion traumatique non précisée du membre supérieur, niveau non précisé	0	T119	1			0	0	5
13774	Fracture d'un membre inférieur, niveau non précisé	0	T12	1		1	0	0	2
13775	Fracture fermée d'un membre inférieur, niveau non précisé	0	T12+0	1			0	0	79
13776	Fracture ouverte d'un membre inférieur, niveau non précisé	0	T12+1	1			0	0	33
13778	Lésion traumatique superficielle du membre inférieur, niveau non précisé	0	T130	1			0	0	96
13779	Plaie ouverte du membre inférieur, niveau non précisé	0	T131	1			0	0	68
13781	Lésion traumatique d'un nerf non précisé du membre inférieur, niveau non précisé	0	T133	1			0	0	3
13783	Lésion traumatique d'un muscle et d'un tendon non précisés du membre inférieur, niveau non précisé	0	T135	1			0	0	2
13784	Amputation traumatique du membre inférieur, niveau non précisé	0	T136	1			0	0	15
13785	Autres lésions traumatiques précisées du membre inférieur, niveau non précisé	0	T138	1			0	0	15
13786	Lésion traumatique non précisée du membre inférieur, niveau non précisé	0	T139	1			0	0	5
13788	Lésion traumatique superficielle d'une partie du corps non précisée	0	T140	1		1	0	0	115
13789	Plaie ouverte d'une partie du corps non précisée	0	T141	1		1	0	0	232
13790	Fracture d'une partie du corps non précisée	0	T142	1		1	0	0	7
13791	Fracture fermée d'une partie du corps non précisée	0	T1420	1		1	0	0	15
13792	Fracture ouverte d'une partie du corps non précisée	0	T1421	1		1	0	0	132
13793	Luxation, entorse et foulure d'une partie du corps non précisée	0	T143	1		1	0	0	2
13794	Lésion traumatique de nerf(s) d'une partie du corps non précisée	0	T144	1		1	0	0	72
13795	Lésion traumatique de vaisseau(x) sanguin(s) d'une partie du corps non précisée	0	T145	1		1	0	0	34
13796	Lésion traumatique de muscles et de tendons d'une partie du corps non précisée	0	T146	1		1	0	0	8
13797	Écrasement et amputation traumatique d'une partie du corps non précisée	0	T147	1		1	0	0	14
13798	Autres lésions traumatiques d'une partie du corps non précisée	0	T148	1		1	0	0	5
13799	Lésion traumatique, sans précision	0	T149	1		1	0	0	38
13802	Corps étranger dans le sac conjonctival	0	T151	1			0	0	1
13803	Corps étranger de localisations autres et multiples dans la partie externe de l'oeil	0	T158	1			0	0	2
13804	Corps étranger dans la partie externe de l'oeil, sans précision	0	T159	1			0	0	3
13805	Corps étranger dans l'oreille	0	T16	1			0	0	9
13807	Corps étranger dans un sinus nasal	0	T170	1			0	0	36
13808	Corps étranger dans une narine	0	T171	1			0	0	9
13809	Corps étranger dans le pharynx	0	T172	1			0	0	139
13810	Corps étranger dans le larynx	0	T173	1			0	0	46
13811	Corps étranger dans la trachée	0	T174	1			0	0	11
13812	Corps étranger dans les bronches	0	T175	1			0	0	15
13813	Corps étranger de localisations autres et multiples dans les voies respiratoires	0	T178	1			0	0	2
13814	Corps étranger dans les voies respiratoires, partie non précisée	0	T179	1			0	0	125
13816	Corps étranger dans la bouche	0	T180	1			0	0	6
13817	Corps étranger dans l'oesophage	0	T181	1			0	0	416
13818	Corps étranger dans l'estomac	0	T182	2			0	0	48
13819	Corps étranger dans l'intestin grêle	0	T183	2			0	0	13
13820	Corps étranger dans le côlon	0	T184	2			0	0	15
13821	Corps étranger dans l'anus et le rectum	0	T185	1			0	0	73
13822	Corps étranger de localisations autres et multiples dans les voies digestives	0	T188	1			0	0	4
13823	Corps étranger dans les voies digestives, partie non précisée	0	T189	1			0	0	267
13825	Corps étranger dans l'urètre	0	T190	1			0	0	12
13826	Corps étranger dans la vessie	0	T191	1			0	0	34
13827	Corps étranger dans la vulve et le vagin	0	T192	1			0	0	4
13829	Corps étranger de localisations autres et multiples dans les voies génito-urinaires	0	T198	1			0	0	2
13832	Brûlure de la tête et du cou, degré non précisé	0	T200	1			0	0	23
13833	Brûlure du premier degré de la tête et du cou	0	T201	1			0	0	8
13834	Brûlure du second degré de la tête et du cou	0	T202	3			0	0	158
13835	Brûlure du troisième degré de la tête et du cou	0	T203	3			0	0	35
13836	Corrosion de la tête et du cou, degré non précisé	0	T204	2			0	0	1
13838	Corrosion du second degré de la tête et du cou	0	T206	3			0	0	2
13839	Corrosion du troisième degré de la tête et du cou	0	T207	3			0	0	2
13841	Brûlure du tronc, degré non précisé	0	T210	1			0	0	6
13842	Brûlure du premier degré du tronc	0	T211	1			0	0	2
13843	Brûlure du second degré du tronc	0	T212	3			0	0	111
13844	Brûlure du troisième degré du tronc	0	T213	3			0	0	82
13848	Corrosion du troisième degré du tronc	0	T217	3			0	0	2
13850	Brûlure de l'épaule et du membre supérieur, sauf poignet et main, degré non précisé	0	T220	1			0	0	8
13851	Brûlure du premier degré de l'épaule et du membre supérieur, sauf poignet et main	0	T221	1			0	0	6
13852	Brûlure du second degré de l'épaule et du membre supérieur, sauf poignet et main	0	T222	3			0	0	142
13853	Brûlure du troisième degré de l'épaule et du membre supérieur, sauf poignet et main	0	T223	3			0	0	100
13855	Corrosion du premier degré de l'épaule et du membre supérieur, sauf poignet et main	0	T225	1			0	0	1
13857	Corrosion du troisième degré de l'épaule et du membre supérieur, sauf poignet et main	0	T227	3			0	0	1
13859	Brûlure du poignet et de la main, degré non précisé	0	T230	1			0	0	16
13860	Brûlure du premier degré du poignet et de la main	0	T231	1			0	0	4
13861	Brûlure du second degré du poignet et de la main	0	T232	3			0	0	152
13862	Brûlure du troisième degré du poignet et de la main	0	T233	3			0	0	109
13865	Corrosion du second degré du poignet et de la main	0	T236	3			0	0	2
13866	Corrosion du troisième degré du poignet et de la main	0	T237	3			0	0	2
13868	Brûlure de la hanche et du membre inférieur, sauf cheville et pied, degré non précisé	0	T240	1			0	0	10
13869	Brûlure du premier degré de la hanche et du membre inférieur, sauf cheville et pied	0	T241	1			0	0	6
13870	Brûlure du second degré de la hanche et du membre inférieur, sauf cheville et pied	0	T242	3			0	0	118
13871	Brûlure du troisième degré de la hanche et du membre inférieur, sauf cheville et pied	0	T243	3			0	0	116
13875	Corrosion du troisième degré de la hanche et du membre inférieur, sauf cheville et pied	0	T247	3			0	0	3
13877	Brûlure de la cheville et du pied, degré non précisé	0	T250	1			0	0	1
13879	Brûlure du second degré de la cheville et du pied	0	T252	3			0	0	41
13880	Brûlure du troisième degré de la cheville et du pied	0	T253	3			0	0	72
13882	Corrosion du premier degré de la cheville et du pied	0	T255	1			0	0	1
13883	Corrosion du second degré de la cheville et du pied	0	T256	3			0	0	1
13884	Corrosion du troisième degré de la cheville et du pied	0	T257	3			0	0	1
13886	Brûlure de la paupière et de la région périoculaire	0	T260	1			0	0	5
13887	Brûlure de la cornée et du sac conjonctival	0	T261	1			0	0	1
13889	Brûlure d'autres parties de l'oeil et de ses annexes	0	T263	1			0	0	1
13890	Brûlure de l'oeil et de ses annexes, partie non précisée	0	T264	1			0	0	5
13894	Corrosion d'autres parties de l'oeil et de ses annexes	0	T268	1			0	0	1
13895	Corrosion de l'oeil et de ses annexes, partie non précisée	0	T269	1			0	0	2
13897	Brûlure du larynx et de la trachée	0	T270	1			0	0	53
13898	Brûlure comprenant le larynx et la trachée avec les poumons	0	T271	1			0	0	26
13899	Brûlure d'autres parties des voies respiratoires	0	T272	1			0	0	6
13900	Brûlure des voies respiratoires, partie non précisée	0	T273	1			0	0	2
13901	Corrosion du larynx et de la trachée	0	T274	1			0	0	30
13902	Corrosion comprenant la larynx et la trachée avec les poumons	0	T275	1			0	0	1
13903	Corrosion d'autres parties des voies respiratoires	0	T276	1			0	0	2
13904	Corrosion des voies respiratoires, partie non précisée	0	T277	1			0	0	2
13906	Brûlure de la bouche et du pharynx	0	T280	2			0	0	51
13907	Brûlure de l'oesophage	0	T281	2			0	0	191
13908	Brûlure d'autres parties des voies digestives	0	T282	2			0	0	74
13909	Brûlure des organes génito-urinaires internes	0	T283	2			0	0	1
13910	Brûlure des organes internes, autres et sans précision	0	T284	2			0	0	4
13911	Corrosion de la bouche et du pharynx	0	T285	4			0	0	222
13912	Corrosion de l'oesophage	0	T286	4			0	0	476
13913	Corrosion d'autres parties des voies digestives	0	T287	4			0	0	46
13915	Corrosion des organes internes, autres et sans précision	0	T289	4			0	0	2
13917	Brûlures de parties multiples du corps, degré non précisé	0	T290	1			0	0	13
13919	Brûlures de parties multiples du corps, pas de brûlures mentionnées dépassant le second degré	0	T292	1			0	0	1
13920	Brûlures de parties multiples du corps, au moins une brûlure du troisième degré mentionnée	0	T293	1			0	0	5
13923	Corrosions de parties multiples du corps, pas de corrosions mentionnées dépassant le second degré	0	T296	1			0	0	1
13926	Brûlure, (partie du corps non précisée, degré non précisé)	0	T300	1			0	0	40
13927	Brûlure du premier degré, (partie du corps non précisée)	0	T301	1			0	0	1
13928	Brûlure du second degré, (partie du corps non précisée)	0	T302	1			0	0	7
13929	Brûlure du troisième degré, (partie du corps non précisée)	0	T303	1			0	0	6
13930	Corrosion, (partie du corps non précisée, degré non précisé)	0	T304	1			0	0	1
13935	Brûlures couvrant moins de 10% de la surface du corps	0	T310	1			0	0	445
13936	Brûlures couvrant entre 10 et moins de 20% de la surface du corps	0	T311	1			0	0	98
13937	Brûlures couvrant entre 20 et moins de 30% de la surface du corps	0	T312	1			0	0	17
13939	Brûlures du premier degré, ou dont le degré n'est pas précisé, couvrant entre 30 et moins de 40% de la surface du corps	0	T3130	1			0	0	3
13940	Brûlures du second degré ou plus, couvrant entre 30 et moins de 40% de la surface du corps	0	T3131	2			0	0	13
13943	Brûlures du second degré ou plus, couvrant entre 40 et moins de 50% de la surface du corps	0	T3141	3			0	0	5
13945	Brûlures du premier degré, ou dont le degré n'est pas précisé, couvrant entre 50 et moins de 60% de la surface du corps	0	T3150	1			0	0	1
13946	Brûlures du second degré ou plus, couvrant entre 50 et moins de 60% de la surface du corps	0	T3151	3			0	0	6
13947	Brûlures couvrant entre 60 et moins de 70% de la surface du corps	0	T316	3			0	0	2
13948	Brûlures couvrant entre 70 et moins de 80% de la surface du corps	0	T317	3			0	0	7
13949	Brûlures couvrant entre 80 et moins de 90% de la surface du corps	0	T318	3			0	0	1
13950	Brûlures couvrant 90% ou plus de la surface du corps	0	T319	3			0	0	2
13955	Corrosions couvrant entre 30 et moins de 40% de la surface du corps	0	T323	1			0	0	1
13960	Corrosions couvrant entre 80 et moins de 90% de la surface du corps	0	T328	3			0	0	1
13961	Corrosions couvrant 90% ou plus de la surface du corps	0	T329	3			0	0	1
13964	Gelure superficielle du cou	0	T331	1			0	0	1
13971	Gelure superficielle de la cheville et du pied	0	T338	1			0	0	1
13982	Gelure de la cheville et du pied, avec nécrose des tissus	0	T348	4			0	0	5
13983	Gelure de localisations autres et non précisées, avec nécrose des tissus	0	T349	4			0	0	7
13990	Gelure du membre inférieur, sans précision	0	T355	1			0	0	1
13994	Intoxication par pénicillines	0	T360	1			0	0	5
13995	Intoxication par céphalosporines et autres bêtalactamines	0	T361	1			0	0	1
14002	Intoxication par autres antibiotiques systémiques	0	T368	1			0	0	2
14003	Intoxication par antibiotique systémique, sans précision	0	T369	1			0	0	2
14007	Intoxication par antipaludiques et médicaments agissant sur d'autres protozoaires du sang	0	T372	1			0	0	141
14012	Intoxication par anti-infectieux et anti-parasitaire systémiques, sans précision	0	T379	1			0	0	1
14014	Intoxication par glucocorticoïdes et analogues synthétiques	0	T380	1			0	0	122
14015	Intoxication par hormones thyroïdiennes et leurs dérivés	0	T381	1			0	0	2
14016	Intoxication par antithyroïdiens	0	T382	1			0	0	3
14017	Intoxication par insuline et hypoglycémiants oraux [antidiabétiques]	0	T383	1			0	0	75
14018	Intoxication par contraceptifs oraux	0	T384	1			0	0	1
14019	Intoxication par autres oestrogènes et progestatifs	0	T385	1			0	0	1
14020	Intoxication par antigonadotropines, anti-oestrogènes, anti-androgènes, non classés ailleurs	0	T386	1			0	0	18
14022	Intoxication par hormones et leurs substituts synthétiques, autres et sans précision	0	T388	1			0	0	3
14025	Intoxication par salicylés	0	T390	1			0	0	86
14026	Intoxication par dérivés du 4-aminophénol	0	T391	1			0	0	458
14028	Intoxication par autres anti-inflammatoires non stéroïdiens [AINS]	0	T393	1			0	0	27
14030	Intoxication par autres analgésiques non opioïdes et antipyrétiques, non classés ailleurs	0	T398	1			0	0	11
14031	Intoxication par analgésique non opioïde, antipyrétique et antirhumatismal, sans précision	0	T399	1			0	0	165
14033	Intoxication par opium	0	T400	1			0	0	1
14034	Intoxication par héroïne	0	T401	1			0	0	30
14035	Intoxication par autres opioïdes	0	T402	1			0	0	532
14036	Intoxication par méthadone	0	T403	1			0	0	13
14037	Intoxication par autres narcotiques synthétiques	0	T404	1			0	0	1
14038	Intoxication par cocaïne	0	T405	1			0	0	79
14039	Intoxication par narcotiques, autres et sans précision	0	T406	1			0	0	264
14040	Intoxication par cannabis (dérivés)	0	T407	1			0	0	29
14041	Intoxication par lysergide [LSD]	0	T408	1			0	0	1
14042	Intoxication par psychodysleptiques [hallucinogènes], autres et sans précision	0	T409	1			0	0	35
14044	Intoxication par anesthésiques gazeux	0	T410	1			0	0	1
14045	Intoxication par anesthésiques intraveineux	0	T411	1			0	0	1
14046	Intoxication par anesthésiques généraux, autres et sans précision	0	T412	1			0	0	1
14048	Intoxication par anesthésiques, sans précision	0	T414	1			0	0	3
14049	Intoxication par gaz thérapeutiques	0	T415	1			0	0	1
14052	Intoxication par iminostilbènes	0	T421	1			0	0	1
14053	Intoxication par succinimides et oxazolidine-diones	0	T422	1			0	0	2
14054	Intoxication par barbituriques	0	T423	1			0	0	77
14055	Intoxication par benzodiazépines	0	T424	1			0	0	4555
14056	Intoxication par anti-épileptiques en association, non classés ailleurs	0	T425	1			0	0	3
14057	Intoxication par autres anti-épileptiques, sédatifs et hypnotiques	0	T426	1			0	0	13
14058	Intoxication par anti-épileptiques, sédatifs et hypnotiques, sans précision	0	T427	1			0	0	126
14059	Intoxication par antiparkinsoniens et autres dépresseurs centraux du tonus musculaire	0	T428	1			0	0	6
14061	Intoxication par antidépresseurs tricycliques et tétracycliques	0	T430	1			0	0	24
14063	Intoxication par antidépresseurs, autres et non précisés	0	T432	1			0	0	1070
14064	Intoxication par psycholeptiques et neuroleptiques dérivés de la phénothiazine	0	T433	1			0	0	5
14065	Intoxication par neuroleptiques de type butyrophénone et thioxanthène	0	T434	1			0	0	18
14066	Intoxication par psycholeptiques et neuroleptiques, autres et non précisés	0	T435	1			0	0	615
14067	Intoxication par psychostimulants présentant un risque d'abus	0	T436	1			0	0	11
14068	Intoxication par autres médicaments psychotropes, non classés ailleurs	0	T438	1			0	0	1226
14069	Intoxication par médicament psychotrope, sans précision	0	T439	1			0	0	868
14071	Intoxication par anticholinestérasiques	0	T440	1			0	0	1
14072	Intoxication par autres parasympathomimétiques [cholinergiques]	0	T441	1			0	0	1
14073	Intoxication par ganglioplégiques, non classés ailleurs	0	T442	1			0	0	1
14076	Intoxication par agents principalement bêta-sympathomimétiques, non classés ailleurs	0	T445	1			0	0	1
14077	Intoxication par alpha-bloquants, non classés ailleurs	0	T446	1			0	0	1
14078	Intoxication par bêta-bloquants, non classés ailleurs	0	T447	1			0	0	60
14080	Intoxication par médicaments agissant essentiellement sur le système nerveux autonome, autres et sans précision	0	T449	1			0	0	7
14082	Intoxication par médicaments antiallergiques et antiémétiques	0	T450	1			0	0	4
14083	Intoxication par médicaments antitumoraux et immunosuppresseurs	0	T451	1			0	0	35
14084	Intoxication par vitamines, non classées ailleurs	0	T452	1			0	0	3
14085	Intoxication par enzymes, non classées ailleurs	0	T453	1			0	0	1
14086	Intoxication par fer et ses composés	0	T454	1			0	0	3
14087	Intoxication par anticoagulants	0	T455	1			0	0	503
14089	Intoxication par antagonistes des anticoagulants, vitamine K et autres coagulants	0	T457	1			0	0	78
14091	Intoxication par substance essentiellement systémique et hématologique, sans précision	0	T459	1			0	0	17
14093	Intoxication par glucosides cardiotoniques et médicaments d'action similaire	0	T460	1			0	0	103
14094	Intoxication par inhibiteurs calciques	0	T461	1			0	0	27
14095	Intoxication par autres antiarythmisants, non classés ailleurs	0	T462	1			0	0	20
14096	Intoxication par vasodilatateurs coronariens, non classés ailleurs	0	T463	1			0	0	1
14098	Intoxication par autres antihypertenseurs, non classés ailleurs	0	T465	1			0	0	4
14102	Intoxication par substances agissant essentiellement sur le système cardio-vasculaire, autres et sans précision	0	T469	1			0	0	785
14105	Intoxication par autres antiacides et antisécrétoires gastriques	0	T471	1			0	0	1
14107	Intoxication par laxatifs salins et osmotiques	0	T473	1			0	0	1
14108	Intoxication par autres laxatifs	0	T474	1			0	0	7
14113	Intoxication par substance agissant essentiellement sur le tractus gastro-intestinal, sans précision	0	T479	1			0	0	2
14115	Intoxication par ocytociques	0	T480	1			0	0	2
14120	Intoxication par médicaments contre le coryza [rhume banal]	0	T485	1			0	0	1
14122	Intoxication par substances agissant essentiellement sur l'appareil respiratoire, autres et sans précision	0	T487	1			0	0	5
14124	Intoxication par médicaments antifongiques, anti-infectieux et anti-inflammatoires à usage topique, non classés ailleurs	0	T490	1			0	0	4
14126	Intoxication par astringents et détergents locaux	0	T492	1			0	0	7
14128	Intoxication par kératolytiques, kératoplastiques et autres médicaments et préparations capillaires	0	T494	1			0	0	1
14129	Intoxication par médicaments et préparations ophtalmologiques	0	T495	1			0	0	2
14133	Intoxication par topique, sans précision	0	T499	1			0	0	5
14135	Intoxication par minéralocorticoïdes et leurs antagonistes	0	T500	1			0	0	3
14136	Intoxication par diurétiques de l'anse	0	T501	1			0	0	2
14137	Intoxication par inhibiteurs de l'anhydrase carbonique, benzothiadiazides et autres diurétiques	0	T502	1			0	0	4
14139	Intoxication par médicaments agissant sur le métabolisme de l'acide urique	0	T504	1			0	0	2
14140	Intoxication par anorexigènes	0	T505	1			0	0	1
14141	Intoxication par antidotes et chélateurs, non classés ailleurs	0	T506	1			0	0	2
14142	Intoxication par analeptiques et antagonistes des opiacés	0	T507	1			0	0	6
14143	Intoxication par agents de diagnostic	0	T508	1			0	0	1
14144	Intoxication par médicaments et substances biologiques, autres et sans précision	0	T509	1			0	0	3463
14146	Effet toxique de l'éthanol	0	T510	1			0	0	11
14147	Effet toxique du méthanol	0	T511	1			0	0	57
14148	Effet toxique du 2-Propanol	0	T512	1			0	0	1
14150	Effet toxique d'autres alcools	0	T518	1			0	0	3
14151	Effet toxique de l'alcool, sans précision	0	T519	1			0	0	48
14153	Effet toxique de produits dérivés du pétrole	0	T520	1			0	0	3
14154	Effet toxique du benzène	0	T521	1			0	0	2
14156	Effet toxique des glycols	0	T523	1			0	0	22
14158	Effet toxique d'autres solvants organiques	0	T528	1			0	0	6
14159	Effet toxique d'un solvant organique, sans précision	0	T529	1			0	0	2
14163	Effet toxique du trichloréthylène	0	T532	1			0	0	1
14169	Effet toxique d'un dérivé halogéné d'hydrocarbures aliphatiques et aromatiques, sans précision	0	T539	1			0	0	6
14173	Effet toxique d'acides corrosifs et substances similaires	0	T542	3			0	0	15
14174	Effet toxique d'alcalis corrosifs et substances similaires	0	T543	3			0	0	117
14175	Effet toxique d'une substance corrosive, sans précision	0	T549	3			0	0	336
14176	Effet toxique de savons et détergents	0	T55	2			0	0	1
14178	Effet toxique du plomb et ses composés	0	T560	1			0	0	9
14179	Effet toxique du mercure et ses composés	0	T561	1			0	0	2
14181	Effet toxique du cadmium et ses composés	0	T563	1			0	0	1
14182	Effet toxique du cuivre et ses composés	0	T564	1			0	0	1
14186	Effet toxique d'autres métaux	0	T568	1			0	0	5
14187	Effet toxique d'un métal, sans précision	0	T569	1			0	0	1
14189	Effet toxique de l'arsenic et ses composés	0	T570	1			0	0	4
14190	Effet toxique du phosphore et ses composés	0	T571	1			0	0	1
14192	Effet toxique du cyanure d'hydrogène	0	T573	1			0	0	2
14194	Effet toxique d'une substance non organique, sans précision	0	T579	1			0	0	10
14195	Effet toxique du monoxyde de carbone	0	T58	1			0	0	141
14197	Effet toxique d'oxydes d'azote	0	T590	1			0	0	6
14204	Effet toxique du dioxyde de carbone	0	T597	1			0	0	3
14206	Effet toxique d'émanation, gaz et fumée, sans précision	0	T599	1			0	0	98
14208	Effet toxique d'insecticides organo-phosphorés et carbamates	0	T600	1			0	0	19
14211	Effet toxique d'herbicides et fongicides	0	T603	1			0	0	14
14212	Effet toxique de rodenticides	0	T604	1			0	0	5
14214	Effet toxique d'un pesticide, sans précision	0	T609	1			0	0	4
14216	Effet toxique de ciguatera	0	T610	1			0	0	3
14220	Effet toxique d'un fruit de mer non précisé	0	T619	1			0	0	1
14222	Effet toxique de champignons ingérés	0	T620	1			0	0	3
14224	Effet toxique d'autres (parties de) plantes ingérées	0	T622	1			0	0	1
14226	Effet toxique d'une substance nocive absorbée par le biais d'aliment, sans précision	0	T629	1			0	0	7
14229	Effet toxique du venin d'autres reptiles	0	T631	1			0	0	1
14230	Effet toxique du venin de scorpion	0	T632	1			0	0	2
14232	Effet toxique du venin d'autres arthropodes	0	T634	1			0	0	3
14235	Effet toxique d'un contact avec d'autres animaux venimeux	0	T638	1			0	0	1
14236	Effet toxique d'un contact avec un animal venimeux, sans précision	0	T639	1			0	0	13
14237	Effet toxique de l'aflatoxine et d'autres mycotoxines contaminant des aliments	0	T64	1			0	0	6
14239	Effet toxique des cyanures	0	T650	1			0	0	2
14241	Effet toxique du tabac et de la nicotine	0	T652	1			0	0	206
14242	Effet toxique de dérivés aminés et nitroaminés du benzène et de ses homologues	0	T653	1			0	0	1
14246	Effets toxiques d'autres substances précisées	0	T658	1			0	0	342
14247	Effet toxique d'une substance, sans précision	0	T659	1			0	0	95
14248	Effets de rayonnements, sans précision	0	T66	1			0	0	76
14250	Coup de chaleur et insolation	0	T670	1			0	0	120
14251	Syncope due à la chaleur	0	T671	1			0	0	4
14252	Crampes dues à la chaleur	0	T672	1			0	0	2
14255	Épuisement dû à la chaleur, sans précision	0	T675	1			0	0	7
14256	Fatigue transitoire due à la chaleur	0	T676	1			0	0	1
14261	Hypothermie, température corporelle égale ou inférieure à 32°C	0	T68+0	2			0	0	84
14262	Hypothermie, température corporelle supérieure à 32°C ou non précisée	0	T68+8	1			0	0	38
14264	Main et pied d'immersion	0	T690	1			0	0	3
14265	Engelures	0	T691	1			0	0	51
14269	Barotraumatisme de l'oreille	0	T700	1			0	0	4
14270	Barotraumatisme des sinus	0	T701	1			0	0	1
14274	Autres effets de la pression atmosphérique et de la pression de l'eau	0	T708	1			0	0	2
14276	Asphyxie	0	T71	3			0	0	41
14281	Épuisement dû à un effort intensif	0	T733	1			0	0	1
14282	Autres effets dus à une privation	0	T738	1			0	0	1
14285	Délaissement et abandon	0	T740	4			0	0	11
14286	Sévices physiques	0	T741	3			0	0	8
14287	Sévices sexuels	0	T742	2			0	0	4
14288	Sévices psychologiques	0	T743	4			0	0	1
14289	Autres syndromes dus à de mauvais traitements	0	T748	2			0	0	1
14290	Syndrome dû à de mauvais traitements, sans précision	0	T749	2			0	0	5
14293	Noyade et submersion non mortelle	0	T751	1			0	0	61
14296	Effets du courant électrique	0	T754	1			0	0	47
14297	Autres effets précisés de causes externes	0	T758	1			0	0	1
14299	Choc anaphylactique dû à une intolérance alimentaire	0	T780	1			0	0	4
14300	Autres réactions d'intolérance alimentaire, non classées ailleurs	0	T781	1			0	0	7
14301	Choc anaphylactique, sans précision	0	T782	1			0	0	199
14302	Oedème angioneurotique	0	T783	1			0	0	286
14303	Allergie, sans précision	0	T784	1			0	0	1884
14304	Autres effets indésirables, non classés ailleurs	0	T788	1			0	0	6
14305	Effet indésirable, sans précision	0	T789	1		1	0	0	36
14307	Embolie gazeuse (traumatique)	0	T790	2			0	0	1
14308	Embolie graisseuse (traumatique)	0	T791	2			0	0	7
14309	Hémorragie traumatique secondaire et récidivante	0	T792	3			0	0	10
14310	Infection post-traumatique d'une plaie, non classée ailleurs	0	T793	3			0	0	316
14311	Choc traumatique	0	T794	3			0	0	22
14312	Anurie traumatique	0	T795	4			0	0	38
14313	Ischémie traumatique d'un muscle	0	T796	3			0	0	193
14314	Emphysème sous-cutané d'origine traumatique	0	T797	2			0	0	53
14315	Autres complications précoces d'un traumatisme	0	T798	1			0	0	25
14316	Complication précoce d'un traumatisme, sans précision	0	T799	1		1	0	0	8
14318	Embolie gazeuse consécutive à une injection thérapeutique, une perfusion et une transfusion	0	T800	3			0	0	14
14319	Complications vasculaires consécutives à une injection thérapeutique, une perfusion et une transfusion	0	T801	2			0	0	360
14320	Infections consécutives à une injection thérapeutique, une perfusion et une transfusion	0	T802	3			0	0	310
14321	Réaction d'incompatibilité ABO	0	T803	1			0	0	7
14322	Réaction d'incompatibilité Rh	0	T804	1			0	0	4
14323	Choc anaphylactique dû au sérum	0	T805	1			0	0	7
14324	Autres réactions sériques	0	T806	1			0	0	25
14325	Autres complications consécutives à une injection thérapeutique, une perfusion et une transfusion	0	T808	1			0	0	135
14326	Complication consécutive à une injection thérapeutique, une perfusion et une transfusion, sans précision	0	T809	1			0	0	149
14328	Hémorragie et hématome compliquant un acte à visée diagnostique et thérapeutique, non classés ailleurs	0	T810	2			0	0	2573
14329	Choc pendant ou après un acte à visée diagnostique et thérapeutique, non classé ailleurs	0	T811	2			0	0	88
14330	Perforation et déchirure accidentelles au cours d'un acte à visée diagnostique et thérapeutique, non classées ailleurs	0	T812	2			0	0	482
14331	Désunion d'une plaie opératoire, non classée ailleurs	0	T813	1			0	0	249
14332	Éviscération postopératoire	0	T8130	4			0	0	123
14333	Désunions d'une plaie opératoire non classées ailleurs, autres et non précisées	0	T8138	2			0	0	485
14334	Abcès de(s) : intraabdominal, plaie, sousphrénique, sutures. Sepsis après un acte à visée diagnostique et thérapeutique	0	L022	3	|T814		0	0	2468
14335	Corps étranger laissé accidentellement dans une cavité corporelle ou une plaie opératoire à la suite d'un acte à visée diagnostique et thérapeutique	0	T815	2			0	0	54
14336	Réaction aiguë à une substance étrangère laissée accidentellement au cours d'un acte à visée diagnostique et thérapeutique	0	T816	2			0	0	2
14337	Complications vasculaires consécutives à un acte à visée diagnostique et thérapeutique, non classées ailleurs	0	T817	2			0	0	262
14338	Autres complications d'un acte à visée diagnostique et thérapeutique, non classées ailleurs	0	T818	2			0	0	1493
14339	Complication non précisée d'un acte à visée diagnostique et thérapeutique	0	T819	1			0	0	635
14341	Complication mécanique d'une prothèse valvulaire cardiaque	0	T820	2			0	0	43
14342	Complication mécanique d'un appareil cardiaque électronique	0	T821	2			0	0	148
14343	Complication mécanique d'un pontage coronarien et d'une greffe valvulaire cardiaque	0	T822	2			0	0	88
14344	Complication mécanique d'autres greffes vasculaires	0	T823	2			0	0	3
14345	Complication mécanique d'un cathéter vasculaire de dialyse	0	T824	1			0	0	56
14346	Complication mécanique d'autres prothèses et implants cardiaques et vasculaires	0	T825	1			0	0	241
14347	Infection et réaction inflammatoire dues à une prothèse valvulaire cardiaque	0	T826	4			0	0	16
